matrix time rows cols nnz iters method
Roget/Roget.mtx 0.523109 1022 1022 5075 1024 opencl
Roget/Roget.mtx 0.274139 1022 1022 5075 1024 clgpu
Sandi_authors/Sandi_authors.mtx 0.000569879 86 86 248 1024 native
Sandi_authors/Sandi_authors.mtx 0.523538 86 86 248 1024 opencl
Sandi_authors/Sandi_authors.mtx 0.266323 86 86 248 1024 clgpu
Sandi_sandi/Sandi_sandi.mtx 0.00269378 314 360 613 1024 native
Sandi_sandi/Sandi_sandi.mtx 0.53816 314 360 613 1024 opencl
Sandi_sandi/Sandi_sandi.mtx 0.271173 314 360 613 1024 clgpu
SciMet/SciMet.mtx 0.0370593 3084 3084 10413 1024 native
SciMet/SciMet.mtx 0.615246 3084 3084 10413 1024 opencl
SciMet/SciMet.mtx 0.293791 3084 3084 10413 1024 clgpu
SmaGri/SmaGri.mtx 0.012429 1059 1059 4919 1024 native
SmaGri/SmaGri.mtx 0.601017 1059 1059 4919 1024 opencl
SmaGri/SmaGri.mtx 0.284279 1059 1059 4919 1024 clgpu
SmallW/SmallW.mtx 0.00304609 396 396 994 1024 native
SmallW/SmallW.mtx 0.5863 396 396 994 1024 opencl
SmallW/SmallW.mtx 0.277759 396 396 994 1024 clgpu
Stranke94/Stranke94.mtx 0.000159124 10 10 90 1024 native
Stranke94/Stranke94.mtx 0.531783 10 10 90 1024 opencl
Stranke94/Stranke94.mtx 0.255086 10 10 90 1024 clgpu
Tina_AskCal/Tina_AskCal.mtx 7.5973e-05 11 11 29 1024 native
Tina_AskCal/Tina_AskCal.mtx 0.524537 11 11 29 1024 opencl
Tina_AskCal/Tina_AskCal.mtx 0.262967 11 11 29 1024 clgpu
Tina_AskCog/Tina_AskCog.mtx 8.4717e-05 11 11 36 1024 native
Tina_AskCog/Tina_AskCog.mtx 0.519288 11 11 36 1024 opencl
Tina_AskCog/Tina_AskCog.mtx 0.262637 11 11 36 1024 clgpu
Tina_DisCog/Tina_DisCog.mtx 9.9188e-05 11 11 48 1024 native
Tina_DisCog/Tina_DisCog.mtx 0.518705 11 11 48 1024 opencl
Tina_DisCog/Tina_DisCog.mtx 0.255003 11 11 48 1024 clgpu
USAir97/USAir97.mtx 0.010386 332 332 4252 1024 native
USAir97/USAir97.mtx 0.532402 332 332 4252 1024 opencl
USAir97/USAir97.mtx 0.271163 332 332 4252 1024 clgpu
USpowerGrid/USpowerGrid.mtx 0.0751013 4941 4941 13188 1024 native
USpowerGrid/USpowerGrid.mtx 0.556507 4941 4941 13188 1024 opencl
USpowerGrid/USpowerGrid.mtx 0.286466 4941 4941 13188 1024 clgpu
Wordnet3/Wordnet3.mtx 1.34504 82670 82670 132964 1024 native
Wordnet3/Wordnet3.mtx 1.11305 82670 82670 132964 1024 opencl
Wordnet3/Wordnet3.mtx 0.72005 82670 82670 132964 1024 clgpu
WorldCities/WorldCities.mtx 0.013975 315 100 7518 1024 native
WorldCities/WorldCities.mtx 0.543547 315 100 7518 1024 opencl
WorldCities/WorldCities.mtx 0.26411 315 100 7518 1024 clgpu
yeast/yeast.mtx 0.0486625 2361 2361 13828 1024 native
yeast/yeast.mtx 0.57768 2361 2361 13828 1024 opencl
yeast/yeast.mtx 0.281391 2361 2361 13828 1024 clgpu
Zewail/Zewail.mtx 0.149755 6752 6752 54233 1024 native
Zewail/Zewail.mtx 0.669834 6752 6752 54233 1024 opencl
Zewail/Zewail.mtx 0.319796 6752 6752 54233 1024 clgpu
extr1b/extr1b.mtx 0.0208529 2836 2836 11404 1024 native
extr1b/extr1b.mtx 0.553402 2836 2836 11404 1024 opencl
extr1b/extr1b.mtx 0.279633 2836 2836 11404 1024 clgpu
hydr1c/hydr1c.mtx 0.049212 5308 5308 23752 1024 native
hydr1c/hydr1c.mtx 0.583044 5308 5308 23752 1024 opencl
hydr1c/hydr1c.mtx 0.316239 5308 5308 23752 1024 clgpu
c-19/c-19.mtx 0.0418842 2327 2327 21817 1024 native
c-19/c-19.mtx 0.629359 2327 2327 21817 1024 opencl
c-19/c-19.mtx 0.28167 2327 2327 21817 1024 clgpu
c-20/c-20.mtx 0.0412725 2921 2921 22685 1024 native
c-20/c-20.mtx 0.612562 2921 2921 22685 1024 opencl
c-20/c-20.mtx 0.278329 2921 2921 22685 1024 clgpu
c-21/c-21.mtx 0.0607311 3509 3509 32157 1024 native
c-21/c-21.mtx 0.644981 3509 3509 32157 1024 opencl
c-21/c-21.mtx 0.301214 3509 3509 32157 1024 clgpu
c-22/c-22.mtx 0.0549232 3792 3792 28872 1024 native
c-22/c-22.mtx 0.62009 3792 3792 28872 1024 opencl
c-22/c-22.mtx 0.284903 3792 3792 28872 1024 clgpu
c-23/c-23.mtx 0.0533928 3969 3969 31079 1024 native
c-23/c-23.mtx 0.792337 3969 3969 31079 1024 opencl
c-23/c-23.mtx 0.293271 3969 3969 31079 1024 clgpu
c-24/c-24.mtx 0.0662715 4119 4119 35699 1024 native
c-24/c-24.mtx 0.623903 4119 4119 35699 1024 opencl
c-24/c-24.mtx 0.310596 4119 4119 35699 1024 clgpu
c-25/c-25.mtx 0.0848226 3797 3797 49635 1024 native
c-25/c-25.mtx 0.704819 3797 3797 49635 1024 opencl
c-25/c-25.mtx 0.318798 3797 3797 49635 1024 clgpu
c-26/c-26.mtx 0.0646202 4307 4307 34537 1024 native
c-26/c-26.mtx 0.66652 4307 4307 34537 1024 opencl
c-26/c-26.mtx 0.305592 4307 4307 34537 1024 clgpu
c-27/c-27.mtx 0.0655151 4563 4563 31375 1024 native
c-27/c-27.mtx 0.6954 4563 4563 31375 1024 opencl
c-27/c-27.mtx 0.318114 4563 4563 31375 1024 clgpu
c-29/c-29.mtx 0.0794128 5033 5033 43731 1024 native
c-29/c-29.mtx 0.683545 5033 5033 43731 1024 opencl
c-29/c-29.mtx 0.301787 5033 5033 43731 1024 clgpu
c-30/c-30.mtx 0.0919782 5321 5321 65693 1024 native
c-30/c-30.mtx 1.07814 5321 5321 65693 1024 opencl
c-30/c-30.mtx 0.325868 5321 5321 65693 1024 clgpu
c-31/c-31.mtx 0.125804 5339 5339 78571 1024 native
c-31/c-31.mtx 0.711494 5339 5339 78571 1024 opencl
c-31/c-31.mtx 0.324292 5339 5339 78571 1024 clgpu
c-32/c-32.mtx 0.0690985 5975 5975 54471 1024 native
c-32/c-32.mtx 1.04711 5975 5975 54471 1024 opencl
c-32/c-32.mtx 0.318491 5975 5975 54471 1024 clgpu
c-33/c-33.mtx 0.0938747 6317 6317 56123 1024 native
c-33/c-33.mtx 0.811115 6317 6317 56123 1024 opencl
c-33/c-33.mtx 0.317697 6317 6317 56123 1024 clgpu
c-34/c-34.mtx 0.106936 6611 6611 64333 1024 native
c-34/c-34.mtx 0.805715 6611 6611 64333 1024 opencl
c-34/c-34.mtx 0.32662 6611 6611 64333 1024 clgpu
c-35/c-35.mtx 0.119385 6537 6537 62891 1024 native
c-35/c-35.mtx 0.819687 6537 6537 62891 1024 opencl
c-35/c-35.mtx 0.324312 6537 6537 62891 1024 clgpu
c-36/c-36.mtx 0.109381 7479 7479 65941 1024 native
c-36/c-36.mtx 0.749089 7479 7479 65941 1024 opencl
c-36/c-36.mtx 0.332436 7479 7479 65941 1024 clgpu
c-37/c-37.mtx 0.135382 8204 8204 74676 1024 native
c-37/c-37.mtx 0.674629 8204 8204 74676 1024 opencl
c-37/c-37.mtx 0.340578 8204 8204 74676 1024 clgpu
c-39/c-39.mtx 0.284515 9271 9271 136811 1024 native
c-39/c-39.mtx 0.882544 9271 9271 136811 1024 opencl
c-39/c-39.mtx 0.365799 9271 9271 136811 1024 clgpu
c-40/c-40.mtx 0.10281 9941 9941 81501 1024 native
c-40/c-40.mtx 1.01092 9941 9941 81501 1024 opencl
c-40/c-40.mtx 0.348383 9941 9941 81501 1024 clgpu
c-41/c-41.mtx 0.200305 9769 9769 101745 1024 native
c-41/c-41.mtx 0.866318 9769 9769 101745 1024 opencl
c-41/c-41.mtx 0.340852 9769 9769 101745 1024 clgpu
c-42/c-42.mtx 0.196991 10471 10471 110285 1024 native
c-42/c-42.mtx 0.939754 10471 10471 110285 1024 opencl
c-42/c-42.mtx 0.361898 10471 10471 110285 1024 clgpu
c-43/c-43.mtx 0.231792 11125 11125 123675 1024 native
c-43/c-43.mtx 1.35355 11125 11125 123675 1024 opencl
c-43/c-43.mtx 0.369546 11125 11125 123675 1024 clgpu
c-44/c-44.mtx 0.174311 10728 10728 85000 1024 native
c-44/c-44.mtx 0.705689 10728 10728 85000 1024 opencl
c-44/c-44.mtx 0.354017 10728 10728 85000 1024 clgpu
c-45/c-45.mtx 0.429477 13206 13206 174452 1024 native
c-45/c-45.mtx 1.3945 13206 13206 174452 1024 opencl
c-45/c-45.mtx 0.397805 13206 13206 174452 1024 clgpu
c-46/c-46.mtx 0.26296 14913 14913 130397 1024 native
c-46/c-46.mtx 0.998901 14913 14913 130397 1024 opencl
c-46/c-46.mtx 0.388892 14913 14913 130397 1024 clgpu
c-47/c-47.mtx 0.640466 15343 15343 211401 1024 native
c-47/c-47.mtx 1.40412 15343 15343 211401 1024 opencl
c-47/c-47.mtx 0.456678 15343 15343 211401 1024 clgpu
c-49/c-49.mtx 0.44481 21132 21132 157042 1024 native
c-49/c-49.mtx 0.948839 21132 21132 157042 1024 opencl
c-49/c-49.mtx 0.427977 21132 21132 157042 1024 clgpu
c-50/c-50.mtx 0.637308 22401 22401 193625 1024 native
c-50/c-50.mtx 1.3996 22401 22401 193625 1024 opencl
c-50/c-50.mtx 0.474212 22401 22401 193625 1024 clgpu
c-51/c-51.mtx 0.665453 23196 23196 203050 1024 native
c-51/c-51.mtx 1.03187 23196 23196 203050 1024 opencl
c-51/c-51.mtx 0.478923 23196 23196 203050 1024 clgpu
c-52/c-52.mtx 0.695682 23948 23948 202716 1024 native
c-52/c-52.mtx 1.019 23948 23948 202716 1024 opencl
c-52/c-52.mtx 0.482296 23948 23948 202716 1024 clgpu
c-53/c-53.mtx 1.22167 30235 30235 372213 1024 native
c-53/c-53.mtx 2.04349 30235 30235 372213 1024 opencl
c-53/c-53.mtx 0.705732 30235 30235 372213 1024 clgpu
c-54/c-54.mtx 1.34447 31793 31793 391693 1024 native
c-54/c-54.mtx 1.74106 31793 31793 391693 1024 opencl
c-54/c-54.mtx 0.744959 31793 31793 391693 1024 clgpu
c-56/c-56.mtx 1.3311 35910 35910 380900 1024 native
c-56/c-56.mtx 1.69094 35910 35910 380900 1024 opencl
c-56/c-56.mtx 0.765814 35910 35910 380900 1024 clgpu
c-57/c-57.mtx 1.43504 37833 37833 405197 1024 native
c-57/c-57.mtx 3.8448 37833 37833 405197 1024 opencl
c-57/c-57.mtx 0.802723 37833 37833 405197 1024 clgpu
c-60/c-60.mtx 1.13906 43640 43640 298578 1024 native
c-60/c-60.mtx 1.40341 43640 43640 298578 1024 opencl
c-60/c-60.mtx 0.691668 43640 43640 298578 1024 clgpu
c-65/c-65.mtx 1.45168 48066 48066 360528 1024 native
c-65/c-65.mtx 1.5241 48066 48066 360528 1024 opencl
c-65/c-65.mtx 0.794307 48066 48066 360528 1024 clgpu
c-big/c-big.mtx 14.1622 345241 345241 2341011 1024 native
c-big/c-big.mtx 13.8675 345241 345241 2341011 1024 opencl
c-big/c-big.mtx 3.42947 345241 345241 2341011 1024 clgpu
c-64b/c-64b.mtx 2.46445 51035 51035 717841 1024 native
c-64b/c-64b.mtx 4.02246 51035 51035 717841 1024 opencl
c-64b/c-64b.mtx 1.09776 51035 51035 717841 1024 clgpu
c-66b/c-66b.mtx 1.96153 49989 49989 499007 1024 native
c-66b/c-66b.mtx 2.80996 49989 49989 499007 1024 opencl
c-66b/c-66b.mtx 0.976105 49989 49989 499007 1024 clgpu
c-67b/c-67b.mtx 2.08709 57975 57975 531935 1024 native
c-67b/c-67b.mtx 2.08961 57975 57975 531935 1024 opencl
c-67b/c-67b.mtx 1.00996 57975 57975 531935 1024 clgpu
c-73b/c-73b.mtx 5.94675 169422 169422 1279274 1024 native
c-73b/c-73b.mtx 18.4074 169422 169422 1279274 1024 opencl
c-73b/c-73b.mtx 2.00364 169422 169422 1279274 1024 clgpu
conf5_0-4x4-10/conf5_0-4x4-10.mtx 0.222659 3072 3072 119808 1024 native
conf5_0-4x4-10/conf5_0-4x4-10.mtx 0.69644 3072 3072 119808 1024 opencl
conf5_0-4x4-10/conf5_0-4x4-10.mtx 0.334623 3072 3072 119808 1024 clgpu
conf5_0-4x4-14/conf5_0-4x4-14.mtx 0.190918 3072 3072 119808 1024 native
conf5_0-4x4-14/conf5_0-4x4-14.mtx 0.707225 3072 3072 119808 1024 opencl
conf5_0-4x4-14/conf5_0-4x4-14.mtx 0.336081 3072 3072 119808 1024 clgpu
conf5_0-4x4-18/conf5_0-4x4-18.mtx 0.212837 3072 3072 119808 1024 native
conf5_0-4x4-18/conf5_0-4x4-18.mtx 0.702304 3072 3072 119808 1024 opencl
conf5_0-4x4-18/conf5_0-4x4-18.mtx 0.328598 3072 3072 119808 1024 clgpu
conf5_0-4x4-26/conf5_0-4x4-26.mtx 0.214223 3072 3072 119808 1024 native
conf5_0-4x4-26/conf5_0-4x4-26.mtx 0.714751 3072 3072 119808 1024 opencl
conf5_0-4x4-26/conf5_0-4x4-26.mtx 0.325504 3072 3072 119808 1024 clgpu
conf6_0-4x4-20/conf6_0-4x4-20.mtx 0.207402 3072 3072 119808 1024 native
conf6_0-4x4-20/conf6_0-4x4-20.mtx 0.81965 3072 3072 119808 1024 opencl
conf6_0-4x4-20/conf6_0-4x4-20.mtx 0.333921 3072 3072 119808 1024 clgpu
conf6_0-4x4-30/conf6_0-4x4-30.mtx 0.212909 3072 3072 119808 1024 native
conf6_0-4x4-30/conf6_0-4x4-30.mtx 0.704843 3072 3072 119808 1024 opencl
conf6_0-4x4-30/conf6_0-4x4-30.mtx 0.343147 3072 3072 119808 1024 clgpu
conf5_4-8x8-05/conf5_4-8x8-05.mtx 6.00394 49152 49152 1916928 1024 native
conf5_4-8x8-05/conf5_4-8x8-05.mtx 4.24199 49152 49152 1916928 1024 opencl
conf5_4-8x8-05/conf5_4-8x8-05.mtx 1.93972 49152 49152 1916928 1024 clgpu
conf5_4-8x8-10/conf5_4-8x8-10.mtx 6.02701 49152 49152 1916928 1024 native
conf5_4-8x8-10/conf5_4-8x8-10.mtx 4.22863 49152 49152 1916928 1024 opencl
conf5_4-8x8-10/conf5_4-8x8-10.mtx 1.95287 49152 49152 1916928 1024 clgpu
conf5_4-8x8-15/conf5_4-8x8-15.mtx 6.04081 49152 49152 1916928 1024 native
conf5_4-8x8-15/conf5_4-8x8-15.mtx 4.18546 49152 49152 1916928 1024 opencl
conf5_4-8x8-15/conf5_4-8x8-15.mtx 1.93265 49152 49152 1916928 1024 clgpu
conf5_4-8x8-20/conf5_4-8x8-20.mtx 5.99601 49152 49152 1916928 1024 native
conf5_4-8x8-20/conf5_4-8x8-20.mtx 4.13782 49152 49152 1916928 1024 opencl
conf5_4-8x8-20/conf5_4-8x8-20.mtx 1.94528 49152 49152 1916928 1024 clgpu
conf6_0-8x8-20/conf6_0-8x8-20.mtx 5.97567 49152 49152 1916928 1024 native
conf6_0-8x8-20/conf6_0-8x8-20.mtx 4.20956 49152 49152 1916928 1024 opencl
conf6_0-8x8-20/conf6_0-8x8-20.mtx 1.93217 49152 49152 1916928 1024 clgpu
conf6_0-8x8-30/conf6_0-8x8-30.mtx 6.04863 49152 49152 1916928 1024 native
conf6_0-8x8-30/conf6_0-8x8-30.mtx 4.234 49152 49152 1916928 1024 opencl
conf6_0-8x8-30/conf6_0-8x8-30.mtx 1.93652 49152 49152 1916928 1024 clgpu
s1rmq4m1/s1rmq4m1.mtx 0.872334 5489 5489 281111 1024 native
s1rmq4m1/s1rmq4m1.mtx 0.975355 5489 5489 281111 1024 opencl
s1rmq4m1/s1rmq4m1.mtx 0.447342 5489 5489 281111 1024 clgpu
s2rmq4m1/s2rmq4m1.mtx 0.863418 5489 5489 281111 1024 native
s2rmq4m1/s2rmq4m1.mtx 0.981493 5489 5489 281111 1024 opencl
s2rmq4m1/s2rmq4m1.mtx 0.478293 5489 5489 281111 1024 clgpu
s3rmq4m1/s3rmq4m1.mtx 0.880486 5489 5489 281111 1024 native
s3rmq4m1/s3rmq4m1.mtx 0.969558 5489 5489 281111 1024 opencl
s3rmq4m1/s3rmq4m1.mtx 0.454061 5489 5489 281111 1024 clgpu
s1rmt3m1/s1rmt3m1.mtx 0.670176 5489 5489 219521 1024 native
s1rmt3m1/s1rmt3m1.mtx 0.906446 5489 5489 219521 1024 opencl
s1rmt3m1/s1rmt3m1.mtx 0.407087 5489 5489 219521 1024 clgpu
s2rmt3m1/s2rmt3m1.mtx 0.658852 5489 5489 219521 1024 native
s2rmt3m1/s2rmt3m1.mtx 0.914546 5489 5489 219521 1024 opencl
s2rmt3m1/s2rmt3m1.mtx 0.412231 5489 5489 219521 1024 clgpu
s3rmt3m1/s3rmt3m1.mtx 0.665459 5489 5489 219521 1024 native
s3rmt3m1/s3rmt3m1.mtx 0.894827 5489 5489 219521 1024 opencl
s3rmt3m1/s3rmt3m1.mtx 0.41109 5489 5489 219521 1024 clgpu
s3rmt3m3/s3rmt3m3.mtx 0.553972 5357 5357 207695 1024 native
s3rmt3m3/s3rmt3m3.mtx 0.906839 5357 5357 207695 1024 opencl
s3rmt3m3/s3rmt3m3.mtx 0.395516 5357 5357 207695 1024 clgpu
cryg10000/cryg10000.mtx 0.0535268 10000 10000 49699 1024 native
cryg10000/cryg10000.mtx 0.636174 10000 10000 49699 1024 opencl
cryg10000/cryg10000.mtx 0.337324 10000 10000 49699 1024 clgpu
cryg2500/cryg2500.mtx 0.0135338 2500 2500 12349 1024 native
cryg2500/cryg2500.mtx 0.538165 2500 2500 12349 1024 opencl
cryg2500/cryg2500.mtx 0.284804 2500 2500 12349 1024 clgpu
dw8192/dw8192.mtx 0.0560107 8192 8192 41746 1024 native
dw8192/dw8192.mtx 0.592645 8192 8192 41746 1024 opencl
dw8192/dw8192.mtx 0.314707 8192 8192 41746 1024 clgpu
dwa512/dwa512.mtx 0.00354796 512 512 2480 1024 native
dwa512/dwa512.mtx 0.530292 512 512 2480 1024 opencl
dwa512/dwa512.mtx 0.271977 512 512 2480 1024 clgpu
dwb512/dwb512.mtx 0.004341 512 512 2500 1024 native
dwb512/dwb512.mtx 0.530965 512 512 2500 1024 opencl
dwb512/dwb512.mtx 0.26782 512 512 2500 1024 clgpu
dwg961a/dwg961a.mtx 0.00436164 961 961 3405 1024 native
dwg961a/dwg961a.mtx 0.517034 961 961 3405 1024 opencl
dwg961a/dwg961a.mtx 0.285468 961 961 3405 1024 clgpu
dwg961b/dwg961b.mtx 0.0128216 961 961 10591 1024 native
dwg961b/dwg961b.mtx 0.544891 961 961 10591 1024 opencl
dwg961b/dwg961b.mtx 0.279672 961 961 10591 1024 clgpu
mhd1280a/mhd1280a.mtx 0.0769508 1280 1280 47906 1024 native
mhd1280a/mhd1280a.mtx 0.604963 1280 1280 47906 1024 opencl
mhd1280a/mhd1280a.mtx 0.281204 1280 1280 47906 1024 clgpu
mhd3200a/mhd3200a.mtx 0.123679 3200 3200 68026 1024 native
mhd3200a/mhd3200a.mtx 0.64711 3200 3200 68026 1024 opencl
mhd3200a/mhd3200a.mtx 0.310198 3200 3200 68026 1024 clgpu
mhd3200b/mhd3200b.mtx 0.0287878 3200 3200 18316 1024 native
mhd3200b/mhd3200b.mtx 0.567282 3200 3200 18316 1024 opencl
mhd3200b/mhd3200b.mtx 0.294342 3200 3200 18316 1024 clgpu
mhd4800a/mhd4800a.mtx 0.184464 4800 4800 102252 1024 native
mhd4800a/mhd4800a.mtx 0.66335 4800 4800 102252 1024 opencl
mhd4800a/mhd4800a.mtx 0.342309 4800 4800 102252 1024 clgpu
qh1484/qh1484.mtx 0.0127936 1484 1484 6110 1024 native
qh1484/qh1484.mtx 0.520469 1484 1484 6110 1024 opencl
qh1484/qh1484.mtx 0.275097 1484 1484 6110 1024 clgpu
qh768/qh768.mtx 0.00682504 768 768 2934 1024 native
qh768/qh768.mtx 0.524135 768 768 2934 1024 opencl
qh768/qh768.mtx 0.264905 768 768 2934 1024 clgpu
rdb1250/rdb1250.mtx 0.0082219 1250 1250 7300 1024 native
rdb1250/rdb1250.mtx 0.511633 1250 1250 7300 1024 opencl
rdb1250/rdb1250.mtx 0.271437 1250 1250 7300 1024 clgpu
rdb1250l/rdb1250l.mtx 0.00824299 1250 1250 7300 1024 native
rdb1250l/rdb1250l.mtx 0.529193 1250 1250 7300 1024 opencl
rdb1250l/rdb1250l.mtx 0.268618 1250 1250 7300 1024 clgpu
rdb200/rdb200.mtx 0.00197869 200 200 1120 1024 native
rdb200/rdb200.mtx 0.547991 200 200 1120 1024 opencl
rdb200/rdb200.mtx 0.263271 200 200 1120 1024 clgpu
rdb200l/rdb200l.mtx 0.00245248 200 200 1120 1024 native
rdb200l/rdb200l.mtx 0.5158 200 200 1120 1024 opencl
rdb200l/rdb200l.mtx 0.260185 200 200 1120 1024 clgpu
rdb2048_noL/rdb2048_noL.mtx 0.0137942 2048 2048 12032 1024 native
rdb2048_noL/rdb2048_noL.mtx 0.537078 2048 2048 12032 1024 opencl
rdb2048_noL/rdb2048_noL.mtx 0.278419 2048 2048 12032 1024 clgpu
rdb3200l/rdb3200l.mtx 0.0206965 3200 3200 18880 1024 native
rdb3200l/rdb3200l.mtx 0.556485 3200 3200 18880 1024 opencl
rdb3200l/rdb3200l.mtx 0.272536 3200 3200 18880 1024 clgpu
rdb450/rdb450.mtx 0.00308655 450 450 2580 1024 native
rdb450/rdb450.mtx 0.523925 450 450 2580 1024 opencl
rdb450/rdb450.mtx 0.269946 450 450 2580 1024 clgpu
rdb800l/rdb800l.mtx 0.00533177 800 800 4640 1024 native
rdb800l/rdb800l.mtx 0.525681 800 800 4640 1024 opencl
rdb800l/rdb800l.mtx 0.281716 800 800 4640 1024 clgpu
tols1090/tols1090.mtx 0.00560323 1090 1090 3546 1024 native
tols1090/tols1090.mtx 0.579676 1090 1090 3546 1024 opencl
tols1090/tols1090.mtx 0.275734 1090 1090 3546 1024 clgpu
tols2000/tols2000.mtx 0.00827621 2000 2000 5184 1024 native
tols2000/tols2000.mtx 0.596058 2000 2000 5184 1024 opencl
tols2000/tols2000.mtx 0.283183 2000 2000 5184 1024 clgpu
tols340/tols340.mtx 0.0037073 340 340 2196 1024 native
tols340/tols340.mtx 0.553952 340 340 2196 1024 opencl
tols340/tols340.mtx 0.269626 340 340 2196 1024 clgpu
tols4000/tols4000.mtx 0.0149691 4000 4000 8784 1024 native
tols4000/tols4000.mtx 0.59906 4000 4000 8784 1024 opencl
tols4000/tols4000.mtx 0.299304 4000 4000 8784 1024 clgpu
tols90/tols90.mtx 0.00339866 90 90 1746 1024 native
tols90/tols90.mtx 0.543599 90 90 1746 1024 opencl
tols90/tols90.mtx 0.253538 90 90 1746 1024 clgpu
invextr1_new/invextr1_new.mtx 5.37154 30412 30412 1793881 1024 native
invextr1_new/invextr1_new.mtx 3.77207 30412 30412 1793881 1024 opencl
invextr1_new/invextr1_new.mtx 1.79578 30412 30412 1793881 1024 clgpu
mixtank_new/mixtank_new.mtx 6.02674 29957 29957 1995041 1024 native
mixtank_new/mixtank_new.mtx 4.25892 29957 29957 1995041 1024 opencl
mixtank_new/mixtank_new.mtx 1.90487 29957 29957 1995041 1024 clgpu
nug08-3rd/nug08-3rd.mtx 0.416235 19728 29856 148416 1024 native
nug08-3rd/nug08-3rd.mtx 0.918155 19728 29856 148416 1024 opencl
nug08-3rd/nug08-3rd.mtx 0.428663 19728 29856 148416 1024 clgpu
pds-40/pds-40.mtx 8.25568 66844 217531 466800 1024 native
pds-40/pds-40.mtx 2.72465 66844 217531 466800 1024 opencl
pds-40/pds-40.mtx 1.32926 66844 217531 466800 1024 clgpu
pds-50/pds-50.mtx 13.3126 83060 275814 590833 1024 native
pds-50/pds-50.mtx 3.35583 83060 275814 590833 1024 opencl
pds-50/pds-50.mtx 1.56925 83060 275814 590833 1024 clgpu
pds-60/pds-60.mtx 17.0041 99431 336421 719557 1024 native
pds-60/pds-60.mtx 4.10636 99431 336421 719557 1024 opencl
pds-60/pds-60.mtx 1.77684 99431 336421 719557 1024 clgpu
pds-70/pds-70.mtx 19.473 114944 390005 833465 1024 native
pds-70/pds-70.mtx 4.79275 114944 390005 833465 1024 opencl
pds-70/pds-70.mtx 2.04936 114944 390005 833465 1024 clgpu
pds-80/pds-80.mtx 21.9405 129181 434580 927826 1024 native
pds-80/pds-80.mtx 5.15608 129181 434580 927826 1024 opencl
pds-80/pds-80.mtx 2.22685 129181 434580 927826 1024 clgpu
pds-90/pds-90.mtx 24.0692 142823 475448 1014136 1024 native
pds-90/pds-90.mtx 5.75264 142823 475448 1014136 1024 opencl
pds-90/pds-90.mtx 2.38307 142823 475448 1014136 1024 clgpu
pds-100/pds-100.mtx 26.1202 156243 514577 1096002 1024 native
pds-100/pds-100.mtx 6.21035 156243 514577 1096002 1024 opencl
pds-100/pds-100.mtx 2.55997 156243 514577 1096002 1024 clgpu
rail507/rail507.mtx 1.07047 507 63516 409856 1024 native
rail507/rail507.mtx 1.55206 507 63516 409856 1024 opencl
rail507/rail507.mtx 0.764912 507 63516 409856 1024 clgpu
rail516/rail516.mtx 0.808754 516 47827 315412 1024 native
rail516/rail516.mtx 1.4123 516 47827 315412 1024 opencl
rail516/rail516.mtx 0.561281 516 47827 315412 1024 clgpu
rail2586/rail2586.mtx 50.7947 2586 923269 8011362 1024 native
rail2586/rail2586.mtx 20.8744 2586 923269 8011362 1024 opencl
rail2586/rail2586.mtx 8.73419 2586 923269 8011362 1024 clgpu
sgpf5y6/sgpf5y6.mtx 3.83815 246077 312540 831976 1024 native
sgpf5y6/sgpf5y6.mtx 4.48766 246077 312540 831976 1024 opencl
sgpf5y6/sgpf5y6.mtx 2.19727 246077 312540 831976 1024 clgpu
stormG2_1000/stormG2_1000.mtx 19.4734 528185 1377306 3459881 1024 native
stormG2_1000/stormG2_1000.mtx 10.3863 528185 1377306 3459881 1024 opencl
stormG2_1000/stormG2_1000.mtx 6.43917 528185 1377306 3459881 1024 clgpu
watson_1/watson_1.mtx 6.00027 201155 386992 1055093 1024 native
watson_1/watson_1.mtx 4.60269 201155 386992 1055093 1024 opencl
watson_1/watson_1.mtx 2.4012 201155 386992 1055093 1024 clgpu
watson_2/watson_2.mtx 7.61402 352013 677224 1846391 1024 native
watson_2/watson_2.mtx 6.79568 352013 677224 1846391 1024 opencl
watson_2/watson_2.mtx 3.76273 352013 677224 1846391 1024 clgpu
cont11_l/cont11_l.mtx 28.7809 1468599 1961394 5382999 1024 native
cont11_l/cont11_l.mtx 16.9959 1468599 1961394 5382999 1024 opencl
cont11_l/cont11_l.mtx 10.72 1468599 1961394 5382999 1024 clgpu
cont1_l/cont1_l.mtx 34.2896 1918399 1921596 7031999 1024 native
cont1_l/cont1_l.mtx 20.6153 1918399 1921596 7031999 1024 opencl
cont1_l/cont1_l.mtx 12.576 1918399 1921596 7031999 1024 clgpu
fome11/fome11.mtx 0.290544 12142 24460 71264 1024 native
fome11/fome11.mtx 0.79375 12142 24460 71264 1024 opencl
fome11/fome11.mtx 0.368511 12142 24460 71264 1024 clgpu
fome12/fome12.mtx 0.80722 24284 48920 142528 1024 native
fome12/fome12.mtx 1.07014 24284 48920 142528 1024 opencl
fome12/fome12.mtx 0.496621 24284 48920 142528 1024 clgpu
fome20/fome20.mtx 1.18638 33874 108175 232647 1024 native
fome20/fome20.mtx 1.63122 33874 108175 232647 1024 opencl
fome20/fome20.mtx 0.762074 33874 108175 232647 1024 clgpu
fome21/fome21.mtx 3.23018 67748 216350 465294 1024 native
