matrix time rows cols nnz iters method
bcsstk20/bcsstk20.mtx 0.00772742 485 485 3135 1024 native
bcsstk20/bcsstk20.mtx 0.00677251 485 485 3135 1024 best
bcsstk21/bcsstk21.mtx 0.0363163 3600 3600 26600 1024 native
bcsstk21/bcsstk21.mtx 0.0363232 3600 3600 26600 1024 best
bcsstk22/bcsstk22.mtx 0.00196906 138 138 696 1024 native
bcsstk22/bcsstk22.mtx 0.00205208 138 138 696 1024 best
bcsstk23/bcsstk23.mtx 0.0901915 3134 3134 45178 1024 native
bcsstk23/bcsstk23.mtx 0.0901312 3134 3134 45178 1024 best
bcsstk24/bcsstk24.mtx 0.350733 3562 3562 159910 1024 native
bcsstk24/bcsstk24.mtx 0.352242 3562 3562 159910 1024 best
bcsstk25/bcsstk25.mtx 0.892959 15439 15439 252241 1024 native
bcsstk25/bcsstk25.mtx 0.510433 15439 15439 252241 1024 best
bcsstk26/bcsstk26.mtx 0.0597078 1922 1922 30336 1024 native
bcsstk26/bcsstk26.mtx 0.0595144 1922 1922 30336 1024 best
bcsstk27/bcsstk27.mtx 0.0856094 1224 1224 56126 1024 native
bcsstk27/bcsstk27.mtx 0.085828 1224 1224 56126 1024 best
bcsstk28/bcsstk28.mtx 0.561618 4410 4410 219024 1024 native
bcsstk28/bcsstk28.mtx 0.407728 4410 4410 219024 1024 best
bcsstk29/bcsstk29.mtx 1.81738 13992 13992 619488 1024 native
bcsstk29/bcsstk29.mtx 0.830789 13992 13992 619488 1024 best
bcsstk30/bcsstk30.mtx 5.56476 28924 28924 2043492 1024 native
bcsstk30/bcsstk30.mtx 1.94189 28924 28924 2043492 1024 best
bcsstk31/bcsstk31.mtx 3.54399 35588 35588 1181416 1024 native
bcsstk31/bcsstk31.mtx 1.34422 35588 35588 1181416 1024 best
bcsstk32/bcsstk32.mtx 5.82319 44609 44609 2014701 1024 native
bcsstk32/bcsstk32.mtx 1.97195 44609 44609 2014701 1024 best
bcsstm01/bcsstm01.mtx 0.000192488 48 48 48 1024 native
bcsstm01/bcsstm01.mtx 0.000326744 48 48 48 1024 best
bcsstm02/bcsstm02.mtx 0.000205146 66 66 66 1024 native
bcsstm02/bcsstm02.mtx 0.000324389 66 66 66 1024 best
bcsstm03/bcsstm03.mtx 0.000422816 112 112 112 1024 native
bcsstm03/bcsstm03.mtx 0.000579754 112 112 112 1024 best
bcsstm04/bcsstm04.mtx 0.000395903 132 132 132 1024 native
bcsstm04/bcsstm04.mtx 0.000644705 132 132 132 1024 best
bcsstm05/bcsstm05.mtx 0.00057082 153 153 153 1024 native
bcsstm05/bcsstm05.mtx 0.000476315 153 153 153 1024 best
bcsstm06/bcsstm06.mtx 0.00130547 420 420 420 1024 native
bcsstm06/bcsstm06.mtx 0.00123863 420 420 420 1024 best
bcsstm07/bcsstm07.mtx 0.0139493 420 420 7252 1024 native
bcsstm07/bcsstm07.mtx 0.013881 420 420 7252 1024 best
bcsstm08/bcsstm08.mtx 0.00278125 1074 1074 1074 1024 native
bcsstm08/bcsstm08.mtx 0.00324115 1074 1074 1074 1024 best
bcsstm09/bcsstm09.mtx 0.00378757 1083 1083 1083 1024 native
bcsstm09/bcsstm09.mtx 0.00310829 1083 1083 1083 1024 best
bcsstm10/bcsstm10.mtx 0.0392581 1086 1086 22092 1024 native
bcsstm10/bcsstm10.mtx 0.03932 1086 1086 22092 1024 best
bcsstm11/bcsstm11.mtx 0.00323977 1473 1473 1473 1024 native
bcsstm11/bcsstm11.mtx 0.00339141 1473 1473 1473 1024 best
bcsstm12/bcsstm12.mtx 0.0366048 1473 1473 19659 1024 native
bcsstm12/bcsstm12.mtx 0.0363557 1473 1473 19659 1024 best
bcsstm13/bcsstm13.mtx 0.0434295 2003 2003 21943 1024 native
bcsstm13/bcsstm13.mtx 0.0436469 2003 2003 21943 1024 best
bcsstm19/bcsstm19.mtx 0.00241174 817 817 817 1024 native
bcsstm19/bcsstm19.mtx 0.00265902 817 817 817 1024 best
bcsstm20/bcsstm20.mtx 0.00183909 485 485 485 1024 native
bcsstm20/bcsstm20.mtx 0.00138246 485 485 485 1024 best
bcsstm21/bcsstm21.mtx 0.00787467 3600 3600 3600 1024 native
bcsstm21/bcsstm21.mtx 0.00816715 3600 3600 3600 1024 best
bcsstm22/bcsstm22.mtx 0.000394859 138 138 138 1024 native
bcsstm22/bcsstm22.mtx 0.000632001 138 138 138 1024 best
bcsstm23/bcsstm23.mtx 0.00681412 3134 3134 3134 1024 native
bcsstm23/bcsstm23.mtx 0.00689243 3134 3134 3134 1024 best
bcsstm24/bcsstm24.mtx 0.00778427 3562 3562 3562 1024 native
bcsstm24/bcsstm24.mtx 0.0079885 3562 3562 3562 1024 best
bcsstm25/bcsstm25.mtx 0.0383242 15439 15439 15439 1024 native
bcsstm25/bcsstm25.mtx 0.0394791 15439 15439 15439 1024 best
bcsstm26/bcsstm26.mtx 0.00422786 1922 1922 1922 1024 native
bcsstm26/bcsstm26.mtx 0.00487932 1922 1922 1922 1024 best
bcsstm27/bcsstm27.mtx 0.0854169 1224 1224 56126 1024 native
bcsstm27/bcsstm27.mtx 0.0854516 1224 1224 56126 1024 best
beacxc/beacxc.mtx 0.0698617 497 506 50409 1024 native
beacxc/beacxc.mtx 0.0698262 497 506 50409 1024 best
beaflw/beaflw.mtx 0.0740531 497 507 53403 1024 native
beaflw/beaflw.mtx 0.0737139 497 507 53403 1024 best
beause/beause.mtx 0.0623182 497 507 44551 1024 native
beause/beause.mtx 0.0626164 497 507 44551 1024 best
blckhole/blckhole.mtx 0.0199808 2132 2132 14872 1024 native
blckhole/blckhole.mtx 0.0201591 2132 2132 14872 1024 best
bp_0/bp_0.mtx 0.0130917 822 822 3276 1024 native
bp_0/bp_0.mtx 0.0128922 822 822 3276 1024 best
bp_1000/bp_1000.mtx 0.0159263 822 822 4661 1024 native
bp_1000/bp_1000.mtx 0.016123 822 822 4661 1024 best
bp_1200/bp_1200.mtx 0.0160395 822 822 4726 1024 native
bp_1200/bp_1200.mtx 0.0159679 822 822 4726 1024 best
bp_1400/bp_1400.mtx 0.016016 822 822 4790 1024 native
bp_1400/bp_1400.mtx 0.0168792 822 822 4790 1024 best
bp_1600/bp_1600.mtx 0.0167092 822 822 4841 1024 native
bp_1600/bp_1600.mtx 0.0158827 822 822 4841 1024 best
bp_200/bp_200.mtx 0.0143991 822 822 3802 1024 native
bp_200/bp_200.mtx 0.0149944 822 822 3802 1024 best
bp_400/bp_400.mtx 0.0148492 822 822 4028 1024 native
bp_400/bp_400.mtx 0.0154396 822 822 4028 1024 best
bp_600/bp_600.mtx 0.0155028 822 822 4172 1024 native
bp_600/bp_600.mtx 0.0161353 822 822 4172 1024 best
bp_800/bp_800.mtx 0.0163529 822 822 4534 1024 native
bp_800/bp_800.mtx 0.0156076 822 822 4534 1024 best
can_1054/can_1054.mtx 0.0220689 1054 1054 12196 1024 native
can_1054/can_1054.mtx 0.022221 1054 1054 12196 1024 best
can_1072/can_1072.mtx 0.0226831 1072 1072 12444 1024 native
can_1072/can_1072.mtx 0.0224921 1072 1072 12444 1024 best
can_144/can_144.mtx 0.00243145 144 144 1296 1024 native
can_144/can_144.mtx 0.00238979 144 144 1296 1024 best
can_161/can_161.mtx 0.00193634 161 161 1377 1024 native
can_161/can_161.mtx 0.00187257 161 161 1377 1024 best
can_187/can_187.mtx 0.00264996 187 187 1491 1024 native
can_187/can_187.mtx 0.00241802 187 187 1491 1024 best
can_229/can_229.mtx 0.00349939 229 229 1777 1024 native
can_229/can_229.mtx 0.00307803 229 229 1777 1024 best
can_24/can_24.mtx 0.000548724 24 24 160 1024 native
can_24/can_24.mtx 0.000435129 24 24 160 1024 best
can_256/can_256.mtx 0.00654382 256 256 2916 1024 native
can_256/can_256.mtx 0.00757793 256 256 2916 1024 best
can_268/can_268.mtx 0.00606843 268 268 3082 1024 native
can_268/can_268.mtx 0.00715576 268 268 3082 1024 best
can_292/can_292.mtx 0.00733946 292 292 2540 1024 native
can_292/can_292.mtx 0.00661593 292 292 2540 1024 best
can_445/can_445.mtx 0.00701068 445 445 3809 1024 native
can_445/can_445.mtx 0.00878133 445 445 3809 1024 best
can_61/can_61.mtx 0.00190094 61 61 557 1024 native
can_61/can_61.mtx 0.00139756 61 61 557 1024 best
can_62/can_62.mtx 0.000952854 62 62 218 1024 native
can_62/can_62.mtx 0.000769355 62 62 218 1024 best
can_634/can_634.mtx 0.0157431 634 634 7228 1024 native
can_634/can_634.mtx 0.0153805 634 634 7228 1024 best
can_715/can_715.mtx 0.0112345 715 715 6665 1024 native
can_715/can_715.mtx 0.011536 715 715 6665 1024 best
can_73/can_73.mtx 0.000859463 73 73 377 1024 native
can_73/can_73.mtx 0.00168884 73 73 377 1024 best
can_838/can_838.mtx 0.015166 838 838 10010 1024 native
can_838/can_838.mtx 0.0152231 838 838 10010 1024 best
can_96/can_96.mtx 0.0012945 96 96 768 1024 native
can_96/can_96.mtx 0.00177177 96 96 768 1024 best
curtis54/curtis54.mtx 0.00121065 54 54 291 1024 native
curtis54/curtis54.mtx 0.00110851 54 54 291 1024 best
dwt_1005/dwt_1005.mtx 0.019829 1005 1005 8621 1024 native
dwt_1005/dwt_1005.mtx 0.0197656 1005 1005 8621 1024 best
dwt_1007/dwt_1007.mtx 0.0119002 1007 1007 8575 1024 native
dwt_1007/dwt_1007.mtx 0.0123431 1007 1007 8575 1024 best
dwt_1242/dwt_1242.mtx 0.0193053 1242 1242 10426 1024 native
dwt_1242/dwt_1242.mtx 0.0194565 1242 1242 10426 1024 best
dwt_162/dwt_162.mtx 0.00332034 162 162 1182 1024 native
dwt_162/dwt_162.mtx 0.00226832 162 162 1182 1024 best
dwt_193/dwt_193.mtx 0.00798508 193 193 3493 1024 native
dwt_193/dwt_193.mtx 0.00775245 193 193 3493 1024 best
dwt_198/dwt_198.mtx 0.00333339 198 198 1392 1024 native
dwt_198/dwt_198.mtx 0.00353755 198 198 1392 1024 best
dwt_209/dwt_209.mtx 0.00556073 209 209 1743 1024 native
dwt_209/dwt_209.mtx 0.00485682 209 209 1743 1024 best
dwt_221/dwt_221.mtx 0.00506193 221 221 1629 1024 native
dwt_221/dwt_221.mtx 0.00600958 221 221 1629 1024 best
dwt_234/dwt_234.mtx 0.00290743 234 234 834 1024 native
dwt_234/dwt_234.mtx 0.00301035 234 234 834 1024 best
dwt_245/dwt_245.mtx 0.0055681 245 245 1461 1024 native
dwt_245/dwt_245.mtx 0.00508892 245 245 1461 1024 best
dwt_2680/dwt_2680.mtx 0.0481563 2680 2680 25026 1024 native
dwt_2680/dwt_2680.mtx 0.0480779 2680 2680 25026 1024 best
dwt_307/dwt_307.mtx 0.00528653 307 307 2523 1024 native
dwt_307/dwt_307.mtx 0.0054768 307 307 2523 1024 best
dwt_310/dwt_310.mtx 0.0059935 310 310 2448 1024 native
dwt_310/dwt_310.mtx 0.00463987 310 310 2448 1024 best
dwt_346/dwt_346.mtx 0.00809381 346 346 3226 1024 native
dwt_346/dwt_346.mtx 0.00815648 346 346 3226 1024 best
dwt_361/dwt_361.mtx 0.00481252 361 361 2953 1024 native
dwt_361/dwt_361.mtx 0.00479387 361 361 2953 1024 best
dwt_419/dwt_419.mtx 0.00851978 419 419 3563 1024 native
dwt_419/dwt_419.mtx 0.010103 419 419 3563 1024 best
dwt_492/dwt_492.mtx 0.00818338 492 492 3156 1024 native
dwt_492/dwt_492.mtx 0.00825581 492 492 3156 1024 best
dwt_503/dwt_503.mtx 0.0110017 503 503 6027 1024 native
dwt_503/dwt_503.mtx 0.0113902 503 503 6027 1024 best
dwt_512/dwt_512.mtx 0.0110498 512 512 3502 1024 native
dwt_512/dwt_512.mtx 0.0103521 512 512 3502 1024 best
dwt_59/dwt_59.mtx 0.00106665 59 59 267 1024 native
dwt_59/dwt_59.mtx 0.000824324 59 59 267 1024 best
dwt_592/dwt_592.mtx 0.00871427 592 592 5104 1024 native
dwt_592/dwt_592.mtx 0.00828887 592 592 5104 1024 best
dwt_607/dwt_607.mtx 0.0100947 607 607 5131 1024 native
dwt_607/dwt_607.mtx 0.00998343 607 607 5131 1024 best
dwt_66/dwt_66.mtx 0.000808015 66 66 320 1024 native
dwt_66/dwt_66.mtx 0.000944739 66 66 320 1024 best
dwt_72/dwt_72.mtx 0.000615817 72 72 222 1024 native
dwt_72/dwt_72.mtx 0.000937994 72 72 222 1024 best
dwt_758/dwt_758.mtx 0.0103069 758 758 5994 1024 native
dwt_758/dwt_758.mtx 0.00988181 758 758 5994 1024 best
dwt_869/dwt_869.mtx 0.0132728 869 869 7285 1024 native
dwt_869/dwt_869.mtx 0.013299 869 869 7285 1024 best
dwt_87/dwt_87.mtx 0.00175681 87 87 541 1024 native
dwt_87/dwt_87.mtx 0.00187988 87 87 541 1024 best
dwt_878/dwt_878.mtx 0.00982308 878 878 7448 1024 native
dwt_878/dwt_878.mtx 0.00989747 878 878 7448 1024 best
dwt_918/dwt_918.mtx 0.0144668 918 918 7384 1024 native
dwt_918/dwt_918.mtx 0.0152873 918 918 7384 1024 best
dwt_992/dwt_992.mtx 0.0222203 992 992 16744 1024 native
dwt_992/dwt_992.mtx 0.0224914 992 992 16744 1024 best
eris1176/eris1176.mtx 0.0329953 1176 1176 18552 1024 native
eris1176/eris1176.mtx 0.033238 1176 1176 18552 1024 best
fs_183_1/fs_183_1.mtx 0.00386643 183 183 1069 1024 native
fs_183_1/fs_183_1.mtx 0.00361171 183 183 1069 1024 best
fs_183_3/fs_183_3.mtx 0.00352334 183 183 1069 1024 native
fs_183_3/fs_183_3.mtx 0.00341439 183 183 1069 1024 best
fs_183_4/fs_183_4.mtx 0.00412461 183 183 1069 1024 native
fs_183_4/fs_183_4.mtx 0.00401294 183 183 1069 1024 best
fs_183_6/fs_183_6.mtx 0.0039245 183 183 1069 1024 native
fs_183_6/fs_183_6.mtx 0.00397 183 183 1069 1024 best
fs_541_1/fs_541_1.mtx 0.00649076 541 541 4285 1024 native
fs_541_1/fs_541_1.mtx 0.00634875 541 541 4285 1024 best
fs_541_2/fs_541_2.mtx 0.00666099 541 541 4285 1024 native
fs_541_2/fs_541_2.mtx 0.00646427 541 541 4285 1024 best
fs_541_3/fs_541_3.mtx 0.00638714 541 541 4285 1024 native
fs_541_3/fs_541_3.mtx 0.00634865 541 541 4285 1024 best
fs_541_4/fs_541_4.mtx 0.00635329 541 541 4285 1024 native
fs_541_4/fs_541_4.mtx 0.00659013 541 541 4285 1024 best
fs_680_1/fs_680_1.mtx 0.00389058 680 680 2646 1024 native
fs_680_1/fs_680_1.mtx 0.00449457 680 680 2646 1024 best
fs_680_2/fs_680_2.mtx 0.0044206 680 680 2646 1024 native
fs_680_2/fs_680_2.mtx 0.00403041 680 680 2646 1024 best
fs_680_3/fs_680_3.mtx 0.00442137 680 680 2646 1024 native
fs_680_3/fs_680_3.mtx 0.00402955 680 680 2646 1024 best
fs_760_1/fs_760_1.mtx 0.00926765 760 760 5976 1024 native
fs_760_1/fs_760_1.mtx 0.00936355 760 760 5976 1024 best
fs_760_2/fs_760_2.mtx 0.00931703 760 760 5976 1024 native
fs_760_2/fs_760_2.mtx 0.00941183 760 760 5976 1024 best
fs_760_3/fs_760_3.mtx 0.00920424 760 760 5976 1024 native
fs_760_3/fs_760_3.mtx 0.00938617 760 760 5976 1024 best
gemat1/gemat1.mtx 0.107124 4929 10595 47369 1024 native
gemat1/gemat1.mtx 0.10732 4929 10595 47369 1024 best
gemat11/gemat11.mtx 0.0901353 4929 4929 33185 1024 native
gemat11/gemat11.mtx 0.0898869 4929 4929 33185 1024 best
gemat12/gemat12.mtx 0.0916726 4929 4929 33111 1024 native
gemat12/gemat12.mtx 0.0916932 4929 4929 33111 1024 best
gent113/gent113.mtx 0.002016 113 113 655 1024 native
gent113/gent113.mtx 0.00216571 113 113 655 1024 best
gr_30_30/gr_30_30.mtx 0.00942571 900 900 7744 1024 native
gr_30_30/gr_30_30.mtx 0.0100834 900 900 7744 1024 best
gre_1107/gre_1107.mtx 0.0141734 1107 1107 5664 1024 native
gre_1107/gre_1107.mtx 0.0140755 1107 1107 5664 1024 best
gre_115/gre_115.mtx 0.00151334 115 115 421 1024 native
gre_115/gre_115.mtx 0.00150578 115 115 421 1024 best
gre_185/gre_185.mtx 0.00360777 185 185 1005 1024 native
gre_185/gre_185.mtx 0.00321216 185 185 1005 1024 best
gre_216a/gre_216a.mtx 0.00449152 216 216 876 1024 native
gre_216a/gre_216a.mtx 0.0046765 216 216 876 1024 best
gre_216b/gre_216b.mtx 0.0035529 216 216 876 1024 native
gre_216b/gre_216b.mtx 0.00321154 216 216 876 1024 best
gre_343/gre_343.mtx 0.004869 343 343 1435 1024 native
gre_343/gre_343.mtx 0.00700581 343 343 1435 1024 best
gre_512/gre_512.mtx 0.00744118 512 512 2192 1024 native
gre_512/gre_512.mtx 0.00719453 512 512 2192 1024 best
hor_131/hor_131.mtx 0.00985578 434 434 4710 1024 native
hor_131/hor_131.mtx 0.0101363 434 434 4710 1024 best
ibm32/ibm32.mtx 0.000466104 32 32 126 1024 native
ibm32/ibm32.mtx 0.000488044 32 32 126 1024 best
illc1033/illc1033.mtx 0.00959319 1033 320 4732 1024 native
illc1033/illc1033.mtx 0.00930131 1033 320 4732 1024 best
illc1850/illc1850.mtx 0.0159743 1850 712 8758 1024 native
illc1850/illc1850.mtx 0.016141 1850 712 8758 1024 best
impcol_a/impcol_a.mtx 0.00191469 207 207 572 1024 native
impcol_a/impcol_a.mtx 0.00203936 207 207 572 1024 best
impcol_b/impcol_b.mtx 0.000885887 59 59 312 1024 native
impcol_b/impcol_b.mtx 0.00142319 59 59 312 1024 best
impcol_c/impcol_c.mtx 0.00113225 137 137 411 1024 native
impcol_c/impcol_c.mtx 0.00123895 137 137 411 1024 best
impcol_d/impcol_d.mtx 0.00415613 425 425 1339 1024 native
impcol_d/impcol_d.mtx 0.00413569 425 425 1339 1024 best
impcol_e/impcol_e.mtx 0.0032785 225 225 1308 1024 native
impcol_e/impcol_e.mtx 0.00290494 225 225 1308 1024 best
jagmesh1/jagmesh1.mtx 0.00800925 936 936 6264 1024 native
jagmesh1/jagmesh1.mtx 0.00813047 936 936 6264 1024 best
jagmesh2/jagmesh2.mtx 0.00899126 1009 1009 6865 1024 native
jagmesh2/jagmesh2.mtx 0.00980946 1009 1009 6865 1024 best
jagmesh3/jagmesh3.mtx 0.00953791 1089 1089 7361 1024 native
jagmesh3/jagmesh3.mtx 0.00934983 1089 1089 7361 1024 best
jagmesh4/jagmesh4.mtx 0.0125381 1440 1440 9504 1024 native
jagmesh4/jagmesh4.mtx 0.0125591 1440 1440 9504 1024 best
jagmesh5/jagmesh5.mtx 0.0101583 1180 1180 7750 1024 native
jagmesh5/jagmesh5.mtx 0.0103437 1180 1180 7750 1024 best
jagmesh6/jagmesh6.mtx 0.0121024 1377 1377 8993 1024 native
jagmesh6/jagmesh6.mtx 0.0121232 1377 1377 8993 1024 best
jagmesh7/jagmesh7.mtx 0.010533 1138 1138 7450 1024 native
jagmesh7/jagmesh7.mtx 0.0106459 1138 1138 7450 1024 best
jagmesh8/jagmesh8.mtx 0.0107543 1141 1141 7465 1024 native
jagmesh8/jagmesh8.mtx 0.0106484 1141 1141 7465 1024 best
jagmesh9/jagmesh9.mtx 0.0116141 1349 1349 9101 1024 native
jagmesh9/jagmesh9.mtx 0.011646 1349 1349 9101 1024 best
jgl009/jgl009.mtx 0.000116131 9 9 50 1024 native
jgl009/jgl009.mtx 0.000245894 9 9 50 1024 best
jgl011/jgl011.mtx 0.000153266 11 11 76 1024 native
jgl011/jgl011.mtx 0.000250126 11 11 76 1024 best
jpwh_991/jpwh_991.mtx 0.0185047 991 991 6027 1024 native
jpwh_991/jpwh_991.mtx 0.0184936 991 991 6027 1024 best
lns_131/lns_131.mtx 0.00125195 131 131 536 1024 native
lns_131/lns_131.mtx 0.00129528 131 131 536 1024 best
lns_3937/lns_3937.mtx 0.0373754 3937 3937 25407 1024 native
lns_3937/lns_3937.mtx 0.0382738 3937 3937 25407 1024 best
lns_511/lns_511.mtx 0.00472389 511 511 2796 1024 native
lns_511/lns_511.mtx 0.00485555 511 511 2796 1024 best
lnsp3937/lnsp3937.mtx 0.0341489 3937 3937 25407 1024 native
lnsp3937/lnsp3937.mtx 0.0343066 3937 3937 25407 1024 best
lnsp_131/lnsp_131.mtx 0.00123485 131 131 536 1024 native
lnsp_131/lnsp_131.mtx 0.00140398 131 131 536 1024 best
lnsp_511/lnsp_511.mtx 0.00450228 511 511 2796 1024 native
lnsp_511/lnsp_511.mtx 0.00485306 511 511 2796 1024 best
lshp1009/lshp1009.mtx 0.00904291 1009 1009 6865 1024 native
lshp1009/lshp1009.mtx 0.00902194 1009 1009 6865 1024 best
lshp1270/lshp1270.mtx 0.0110754 1270 1270 8668 1024 native
lshp1270/lshp1270.mtx 0.0111248 1270 1270 8668 1024 best
lshp1561/lshp1561.mtx 0.0135529 1561 1561 10681 1024 native
lshp1561/lshp1561.mtx 0.0136498 1561 1561 10681 1024 best
lshp1882/lshp1882.mtx 0.0161433 1882 1882 12904 1024 native
lshp1882/lshp1882.mtx 0.0164921 1882 1882 12904 1024 best
lshp2233/lshp2233.mtx 0.0190719 2233 2233 15337 1024 native
lshp2233/lshp2233.mtx 0.019321 2233 2233 15337 1024 best
lshp2614/lshp2614.mtx 0.0225798 2614 2614 17980 1024 native
lshp2614/lshp2614.mtx 0.022849 2614 2614 17980 1024 best
lshp3025/lshp3025.mtx 0.0258575 3025 3025 20833 1024 native
lshp3025/lshp3025.mtx 0.026074 3025 3025 20833 1024 best
lshp3466/lshp3466.mtx 0.0294963 3466 3466 23896 1024 native
lshp3466/lshp3466.mtx 0.0297566 3466 3466 23896 1024 best
lshp_265/lshp_265.mtx 0.00353111 265 265 1753 1024 native
lshp_265/lshp_265.mtx 0.00461488 265 265 1753 1024 best
lshp_406/lshp_406.mtx 0.00506653 406 406 2716 1024 native
lshp_406/lshp_406.mtx 0.0039263 406 406 2716 1024 best
